,Date,Ticker,Close
3747,2022-07-01,GOOGL,108.345
3748,2022-07-05,GOOGL,112.854
3749,2022-07-06,GOOGL,114.158
3750,2022-07-07,GOOGL,118.354
3751,2022-07-08,GOOGL,118.923
3752,2022-07-11,GOOGL,115.258
3753,2022-07-12,GOOGL,113.608
3754,2022-07-13,GOOGL,110.952
3755,2022-07-14,GOOGL,109.968
3756,2022-07-15,GOOGL,111.374
3757,2022-07-18,GOOGL,108.636
3758,2022-07-19,GOOGL,113.399
3759,2022-07-20,GOOGL,113.488
3760,2022-07-21,GOOGL,113.927
3761,2022-07-22,GOOGL,107.51
3762,2022-07-25,GOOGL,107.122
3763,2022-07-26,GOOGL,104.641
3764,2022-07-27,GOOGL,112.651
3765,2022-07-28,GOOGL,113.808
3766,2022-07-29,GOOGL,115.9
3767,2022-08-01,GOOGL,114.445
3768,2022-08-02,GOOGL,114.715
3769,2022-08-03,GOOGL,117.654
3770,2022-08-04,GOOGL,117.764
3771,2022-08-05,GOOGL,117.046
3772,2022-08-08,GOOGL,116.877
3773,2022-08-09,GOOGL,116.209
3774,2022-08-10,GOOGL,119.268
3775,2022-08-11,GOOGL,118.411
3776,2022-08-12,GOOGL,121.241
3777,2022-08-15,GOOGL,121.639
3778,2022-08-16,GOOGL,121.26
3779,2022-08-17,GOOGL,119.118
3780,2022-08-18,GOOGL,119.736
3781,2022-08-19,GOOGL,116.787
3782,2022-08-22,GOOGL,113.828
3783,2022-08-23,GOOGL,113.448
3784,2022-08-24,GOOGL,113.28
3785,2022-08-25,GOOGL,116.229
3786,2022-08-26,GOOGL,109.942
3787,2022-08-29,GOOGL,109.025
3788,2022-08-30,GOOGL,108.547
3789,2022-08-31,GOOGL,107.829
3790,2022-09-01,GOOGL,109.344
3791,2022-09-02,GOOGL,107.46
3792,2022-09-06,GOOGL,106.425
3793,2022-09-07,GOOGL,109.055
3794,2022-09-08,GOOGL,107.989
3795,2022-09-09,GOOGL,110.251
3796,2022-09-12,GOOGL,110.459
3797,2022-09-13,GOOGL,103.943
3798,2022-09-14,GOOGL,104.621
3799,2022-09-15,GOOGL,102.538
3800,2022-09-16,GOOGL,102.429
3801,2022-09-19,GOOGL,102.698
3802,2022-09-20,GOOGL,100.775
3803,2022-09-21,GOOGL,98.9214
3804,2022-09-22,GOOGL,99.778
3805,2022-09-23,GOOGL,98.3833
3806,2022-09-26,GOOGL,97.8155
3807,2022-09-27,GOOGL,97.1478
3808,2022-09-28,GOOGL,99.6887
3809,2022-09-29,GOOGL,97.0681
3810,2022-09-30,GOOGL,95.3045
3811,2022-10-03,GOOGL,98.2837
3812,2022-10-04,GOOGL,101.272
3813,2022-10-05,GOOGL,101.064
3814,2022-10-06,GOOGL,101.054
3815,2022-10-07,GOOGL,98.3236
3816,2022-10-10,GOOGL,97.5066
3817,2022-10-11,GOOGL,96.829
3818,2022-10-12,GOOGL,97.2077
3819,2022-10-13,GOOGL,98.7022
3820,2022-10-14,GOOGL,96.2112
3821,2022-10-17,GOOGL,99.6089
3822,2022-10-18,GOOGL,100.406
3823,2022-10-19,GOOGL,99.2701
3824,2022-10-20,GOOGL,99.6089
3825,2022-10-21,GOOGL,100.765
3826,2022-10-24,GOOGL,102.149
3827,2022-10-25,GOOGL,104.103
3828,2022-10-26,GOOGL,94.5871
3829,2022-10-27,GOOGL,91.8869
3830,2022-10-28,GOOGL,95.9421
3831,2022-10-31,GOOGL,94.1687
3832,2022-11-01,GOOGL,90.1432
3833,2022-11-02,GOOGL,86.6559
3834,2022-11-03,GOOGL,83.1287
3835,2022-11-04,GOOGL,86.2672
3836,2022-11-07,GOOGL,88.1705
3837,2022-11-08,GOOGL,88.5789
3838,2022-11-09,GOOGL,87.0046
3839,2022-11-10,GOOGL,93.6007
3840,2022-11-11,GOOGL,96.0618
3841,2022-11-14,GOOGL,95.3543
3842,2022-11-15,GOOGL,98.0844
3843,2022-11-16,GOOGL,98.493
3844,2022-11-17,GOOGL,98.0047
3845,2022-11-18,GOOGL,97.078
3846,2022-11-21,GOOGL,95.2547
3847,2022-11-22,GOOGL,96.6994
3848,2022-11-23,GOOGL,98.1044
3849,2022-11-25,GOOGL,97.108
3850,2022-11-28,GOOGL,95.7031
3851,2022-11-29,GOOGL,94.8462
3852,2022-11-30,GOOGL,100.625
3853,2022-12-01,GOOGL,100.625
3854,2022-12-02,GOOGL,100.077
3855,2022-12-05,GOOGL,99.1207
3856,2022-12-06,GOOGL,96.6297
3857,2022-12-07,GOOGL,94.5971
3858,2022-12-08,GOOGL,93.3716
3859,2022-12-09,GOOGL,92.4947
3860,2022-12-12,GOOGL,92.9729
3861,2022-12-13,GOOGL,95.2846
3862,2022-12-14,GOOGL,94.7266
3863,2022-12-15,GOOGL,90.5317
3864,2022-12-16,GOOGL,89.9339
3865,2022-12-19,GOOGL,88.1205
3866,2022-12-20,GOOGL,88.6984
3867,2022-12-21,GOOGL,89.2564
3868,2022-12-22,GOOGL,87.443
3869,2022-12-23,GOOGL,88.9077
3870,2022-12-27,GOOGL,87.0743
3871,2022-12-28,GOOGL,85.7093
3872,2022-12-29,GOOGL,88.1305
3873,2022-12-30,GOOGL,87.9113
3874,2023-01-03,GOOGL,88.798
3875,2023-01-04,GOOGL,87.7618
3876,2023-01-05,GOOGL,85.8887
3877,2023-01-06,GOOGL,87.0246
3878,2023-01-09,GOOGL,87.7021
3879,2023-01-10,GOOGL,88.1006
3880,2023-01-11,GOOGL,91.1895
3881,2023-01-12,GOOGL,90.8008
3882,2023-01-13,GOOGL,91.7873
3883,2023-01-17,GOOGL,90.9603
3884,2023-01-18,GOOGL,90.7908
3885,2023-01-19,GOOGL,92.7138
3886,2023-01-20,GOOGL,97.666
3887,2023-01-23,GOOGL,99.4295
3888,2023-01-24,GOOGL,97.3471
3889,2023-01-25,GOOGL,94.8761
3890,2023-01-26,GOOGL,97.1677
3891,2023-01-27,GOOGL,99.0111
3892,2023-01-30,GOOGL,96.5899
3893,2023-01-31,GOOGL,98.483
3894,2023-02-01,GOOGL,100.067
3895,2023-02-02,GOOGL,107.35
3896,2023-02-03,GOOGL,104.401
3897,2023-02-06,GOOGL,102.528
3898,2023-02-07,GOOGL,107.252
3899,2023-02-08,GOOGL,99.0111
3900,2023-02-09,GOOGL,94.6668
3901,2023-02-10,GOOGL,94.2284
3902,2023-02-13,GOOGL,94.2683
3903,2023-02-14,GOOGL,94.3381
3904,2023-02-15,GOOGL,96.5899
3905,2023-02-16,GOOGL,95.165
3906,2023-02-17,GOOGL,94.0092
3907,2023-02-21,GOOGL,91.4585
3908,2023-02-22,GOOGL,91.3189
3909,2023-02-23,GOOGL,90.5617
3910,2023-02-24,GOOGL,88.808
3911,2023-02-27,GOOGL,89.5454
3912,2023-02-28,GOOGL,89.7348
3913,2023-03-01,GOOGL,90.0336
3914,2023-03-02,GOOGL,91.6676
3915,2023-03-03,GOOGL,93.3117
3916,2023-03-06,GOOGL,94.7864
3917,2023-03-07,GOOGL,93.521
3918,2023-03-08,GOOGL,93.9096
3919,2023-03-09,GOOGL,91.9866
3920,2023-03-10,GOOGL,90.3026
3921,2023-03-13,GOOGL,90.781
3922,2023-03-14,GOOGL,93.6306
3923,2023-03-15,GOOGL,95.7628
3924,2023-03-16,GOOGL,99.9574
3925,2023-03-17,GOOGL,101.253
3926,2023-03-20,GOOGL,100.854
3927,2023-03-21,GOOGL,104.541
3928,2023-03-22,GOOGL,102.996
3929,2023-03-23,GOOGL,105.218
3930,2023-03-24,GOOGL,105.059
3931,2023-03-27,GOOGL,102.09
3932,2023-03-28,GOOGL,100.665
3933,2023-03-29,GOOGL,101.024
3934,2023-03-30,GOOGL,100.525
3935,2023-03-31,GOOGL,103.356
3936,2023-04-03,GOOGL,103.983
3937,2023-04-04,GOOGL,104.341
3938,2023-04-05,GOOGL,104.093
3939,2023-04-06,GOOGL,108.028
3940,2023-04-10,GOOGL,106.055
3941,2023-04-11,GOOGL,104.97
3942,2023-04-12,GOOGL,104.262
3943,2023-04-13,GOOGL,107.042
3944,2023-04-14,GOOGL,108.477
3945,2023-04-17,GOOGL,105.588
3946,2023-04-18,GOOGL,104.123
3947,2023-04-19,GOOGL,103.804
3948,2023-04-20,GOOGL,104.91
3949,2023-04-21,GOOGL,105.029
3950,2023-04-24,GOOGL,105.588
3951,2023-04-25,GOOGL,103.475
3952,2023-04-26,GOOGL,103.336
3953,2023-04-27,GOOGL,107.202
3954,2023-04-28,GOOGL,106.952
3955,2023-05-01,GOOGL,106.813
3956,2023-05-02,GOOGL,104.94
3957,2023-05-03,GOOGL,105.029
3958,2023-05-04,GOOGL,104.311
3959,2023-05-05,GOOGL,105.188
3960,2023-05-08,GOOGL,107.38
3961,2023-05-09,GOOGL,106.962
3962,2023-05-10,GOOGL,111.346
3963,2023-05-11,GOOGL,116.149
3964,2023-05-12,GOOGL,117.085
3965,2023-05-15,GOOGL,116.089
3966,2023-05-16,GOOGL,119.079
3967,2023-05-17,GOOGL,120.403
3968,2023-05-18,GOOGL,122.386
3969,2023-05-19,GOOGL,122.317
3970,2023-05-22,GOOGL,124.598
3971,2023-05-23,GOOGL,122.117
3972,2023-05-24,GOOGL,120.463
3973,2023-05-25,GOOGL,123.034
3974,2023-05-26,GOOGL,124.16
3975,2023-05-30,GOOGL,123.223
3976,2023-05-31,GOOGL,122.426
3977,2023-06-01,GOOGL,123.273
3978,2023-06-02,GOOGL,124.22
3979,2023-06-05,GOOGL,125.555
3980,2023-06-06,GOOGL,126.85
3981,2023-06-07,GOOGL,122.058
3982,2023-06-08,GOOGL,121.699
3983,2023-06-09,GOOGL,121.788
3984,2023-06-12,GOOGL,123.193
3985,2023-06-13,GOOGL,123.383
3986,2023-06-14,GOOGL,123.223
3987,2023-06-15,GOOGL,124.638
3988,2023-06-16,GOOGL,123.083
3989,2023-06-20,GOOGL,122.655
3990,2023-06-21,GOOGL,120.114
3991,2023-06-22,GOOGL,122.705
3992,2023-06-23,GOOGL,121.898
3993,2023-06-26,GOOGL,117.912
3994,2023-06-27,GOOGL,117.902
3995,2023-06-28,GOOGL,119.746
3996,2023-06-29,GOOGL,118.669
3997,2023-06-30,GOOGL,119.268
3998,2023-07-03,GOOGL,119.467
3999,2023-07-05,GOOGL,121.31
4000,2023-07-06,GOOGL,119.676
4001,2023-07-07,GOOGL,119.049
4002,2023-07-10,GOOGL,116.03
4003,2023-07-11,GOOGL,116.717
4004,2023-07-12,GOOGL,118.501
4005,2023-07-13,GOOGL,124.09
4006,2023-07-14,GOOGL,124.967
4007,2023-07-17,GOOGL,124.2
4008,2023-07-18,GOOGL,123.313
4009,2023-07-19,GOOGL,121.589
4010,2023-07-20,GOOGL,118.769
4011,2023-07-21,GOOGL,119.586
4012,2023-07-24,GOOGL,121.091
4013,2023-07-25,GOOGL,121.768
4014,2023-07-26,GOOGL,128.803
4015,2023-07-27,GOOGL,128.933
4016,2023-07-28,GOOGL,132.102
4017,2023-07-31,GOOGL,132.24
4018,2023-08-01,GOOGL,131.075
4019,2023-08-02,GOOGL,127.916
4020,2023-08-03,GOOGL,127.986
4021,2023-08-04,GOOGL,127.647
4022,2023-08-07,GOOGL,131.055
4023,2023-08-08,GOOGL,130.925
4024,2023-08-09,GOOGL,129.191
4025,2023-08-10,GOOGL,129.221
4026,2023-08-11,GOOGL,129.092
4027,2023-08-14,GOOGL,130.855
4028,2023-08-15,GOOGL,129.311
4029,2023-08-16,GOOGL,128.235
4030,2023-08-17,GOOGL,129.451
4031,2023-08-18,GOOGL,126.999
4032,2023-08-21,GOOGL,127.906
4033,2023-08-22,GOOGL,128.614
4034,2023-08-23,GOOGL,131.892
4035,2023-08-24,GOOGL,129.311
4036,2023-08-25,GOOGL,129.411
4037,2023-08-28,GOOGL,130.537
4038,2023-08-29,GOOGL,134.084
4039,2023-08-30,GOOGL,135.389
4040,2023-08-31,GOOGL,135.679
4041,2023-09-01,GOOGL,135.169
4042,2023-09-05,GOOGL,135.279
4043,2023-09-06,GOOGL,133.974
4044,2023-09-07,GOOGL,134.772
4045,2023-09-08,GOOGL,135.887
4046,2023-09-11,GOOGL,136.426
4047,2023-09-12,GOOGL,134.851
4048,2023-09-13,GOOGL,136.216
4049,2023-09-14,GOOGL,137.601
4050,2023-09-15,GOOGL,136.903
4051,2023-09-18,GOOGL,137.711
4052,2023-09-19,GOOGL,137.541
4053,2023-09-20,GOOGL,133.257
4054,2023-09-21,GOOGL,129.968
4055,2023-09-22,GOOGL,129.78
4056,2023-09-25,GOOGL,130.636
4057,2023-09-26,GOOGL,128.101
4058,2023-09-27,GOOGL,130.068
4059,2023-09-28,GOOGL,131.832
4060,2023-09-29,GOOGL,130.388
4061,2023-10-02,GOOGL,133.685
4062,2023-10-03,GOOGL,131.952
4063,2023-10-04,GOOGL,134.752
4064,2023-10-05,GOOGL,134.582
4065,2023-10-06,GOOGL,137.083
4066,2023-10-09,GOOGL,137.92
4067,2023-10-10,GOOGL,137.561
4068,2023-10-11,GOOGL,140.043
4069,2023-10-12,GOOGL,138.468
4070,2023-10-13,GOOGL,136.864
4071,2023-10-16,GOOGL,138.593
4072,2023-10-17,GOOGL,139.215
4073,2023-10-18,GOOGL,137.461
4074,2023-10-19,GOOGL,137.253
4075,2023-10-20,GOOGL,135.111
4076,2023-10-23,GOOGL,136.007
4077,2023-10-24,GOOGL,138.308
4078,2023-10-25,GOOGL,125.157
4079,2023-10-26,GOOGL,121.838
4080,2023-10-27,GOOGL,121.728
4081,2023-10-30,GOOGL,124.01
4082,2023-10-31,GOOGL,123.632
4083,2023-11-01,GOOGL,125.994
4084,2023-11-02,GOOGL,127.029
4085,2023-11-03,GOOGL,128.634
4086,2023-11-06,GOOGL,129.78
4087,2023-11-07,GOOGL,130.497
4088,2023-11-08,GOOGL,131.363
4089,2023-11-09,GOOGL,129.77
4090,2023-11-10,GOOGL,132.111
4091,2023-11-13,GOOGL,131.613
4092,2023-11-14,GOOGL,133.137
4093,2023-11-15,GOOGL,134.134
4094,2023-11-16,GOOGL,136.436
4095,2023-11-17,GOOGL,134.821
4096,2023-11-20,GOOGL,135.758
4097,2023-11-21,GOOGL,136.476
4098,2023-11-22,GOOGL,137.99
4099,2023-11-24,GOOGL,136.196
4100,2023-11-27,GOOGL,135.917
4101,2023-11-28,GOOGL,136.704
4102,2023-11-29,GOOGL,134.502
4103,2023-11-30,GOOGL,132.052
4104,2023-12-01,GOOGL,131.383
4105,2023-12-04,GOOGL,128.803
4106,2023-12-05,GOOGL,130.517
4107,2023-12-06,GOOGL,129.551
4108,2023-12-07,GOOGL,136.436
4109,2023-12-08,GOOGL,134.502
4110,2023-12-11,GOOGL,132.809
4111,2023-12-12,GOOGL,132.042
4112,2023-12-13,GOOGL,132.092
4113,2023-12-14,GOOGL,131.463
4114,2023-12-15,GOOGL,132.121
4115,2023-12-18,GOOGL,135.309
4116,2023-12-19,GOOGL,136.156
4117,2023-12-20,GOOGL,137.84
4118,2023-12-21,GOOGL,139.913
4119,2023-12-22,GOOGL,140.979
4120,2023-12-26,GOOGL,141.009
4121,2023-12-27,GOOGL,139.863
4122,2023-12-28,GOOGL,139.723
4123,2023-12-29,GOOGL,139.185
4124,2024-01-02,GOOGL,137.671
4125,2024-01-03,GOOGL,138.418
4126,2024-01-04,GOOGL,135.897
4127,2024-01-05,GOOGL,135.239
4128,2024-01-08,GOOGL,138.338
4129,2024-01-09,GOOGL,140.44
4130,2024-01-10,GOOGL,141.767
4131,2024-01-11,GOOGL,141.567
4132,2024-01-12,GOOGL,142.134
4133,2024-01-16,GOOGL,141.975
4134,2024-01-17,GOOGL,140.959
4135,2024-01-18,GOOGL,142.962
4136,2024-01-19,GOOGL,145.851
4137,2024-01-22,GOOGL,145.463
4138,2024-01-23,GOOGL,146.508
4139,2024-01-24,GOOGL,148.163
4140,2024-01-25,GOOGL,151.322
4141,2024-01-26,GOOGL,151.636
4142,2024-01-29,GOOGL,152.956
4143,2024-01-30,GOOGL,150.913
4144,2024-01-31,GOOGL,139.594
4145,2024-02-01,GOOGL,140.65
4146,2024-02-02,GOOGL,141.866
4147,2024-02-05,GOOGL,143.161
4148,2024-02-06,GOOGL,143.579
4149,2024-02-07,GOOGL,145.014
4150,2024-02-08,GOOGL,145.383
4151,2024-02-09,GOOGL,148.462
4152,2024-02-12,GOOGL,146.998
4153,2024-02-13,GOOGL,144.616
4154,2024-02-14,GOOGL,145.413
4155,2024-02-15,GOOGL,142.254
4156,2024-02-16,GOOGL,140.013
4157,2024-02-20,GOOGL,140.61
4158,2024-02-21,GOOGL,142.035
4159,2024-02-22,GOOGL,143.569
4160,2024-02-23,GOOGL,143.44
4161,2024-02-26,GOOGL,137.073
4162,2024-02-27,GOOGL,138.378
4163,2024-02-28,GOOGL,135.887
4164,2024-02-29,GOOGL,137.96
4165,2024-03-01,GOOGL,136.644
4166,2024-03-04,GOOGL,132.868
4167,2024-03-05,GOOGL,132.191
4168,2024-03-06,GOOGL,130.925
4169,2024-03-07,GOOGL,133.895
4170,2024-03-08,GOOGL,134.921
4171,2024-03-11,GOOGL,137.173
4172,2024-03-12,GOOGL,138.0
4173,2024-03-13,GOOGL,139.285
4174,2024-03-14,GOOGL,142.584
4175,2024-03-15,GOOGL,140.67
4176,2024-03-18,GOOGL,147.147
4177,2024-03-19,GOOGL,146.498
4178,2024-03-20,GOOGL,148.202
4179,2024-03-21,GOOGL,147.067
4180,2024-03-22,GOOGL,150.225
4181,2024-03-25,GOOGL,149.528
4182,2024-03-26,GOOGL,150.126
4183,2024-03-27,GOOGL,150.325
4184,2024-03-28,GOOGL,150.385
4185,2024-04-01,GOOGL,154.928
4186,2024-04-02,GOOGL,154.002
4187,2024-04-03,GOOGL,154.36
4188,2024-04-04,GOOGL,149.986
4189,2024-04-05,GOOGL,151.949
4190,2024-04-08,GOOGL,154.29
4191,2024-04-09,GOOGL,156.034
4192,2024-04-10,GOOGL,155.576
4193,2024-04-11,GOOGL,158.834
4194,2024-04-12,GOOGL,157.16
4195,2024-04-15,GOOGL,154.3
4196,2024-04-16,GOOGL,153.843
4197,2024-04-17,GOOGL,154.908
4198,2024-04-18,GOOGL,155.446
4199,2024-04-19,GOOGL,153.553
4200,2024-04-22,GOOGL,155.716
4201,2024-04-23,GOOGL,157.689
4202,2024-04-24,GOOGL,158.555
4203,2024-04-25,GOOGL,155.437
4204,2024-04-26,GOOGL,171.329
4205,2024-04-29,GOOGL,165.55
4206,2024-04-30,GOOGL,162.192
4207,2024-05-01,GOOGL,163.268
4208,2024-05-02,GOOGL,166.018
4209,2024-05-03,GOOGL,166.636
4210,2024-05-06,GOOGL,167.492
4211,2024-05-07,GOOGL,170.631
4212,2024-05-08,GOOGL,168.769
4213,2024-05-09,GOOGL,169.346
4214,2024-05-10,GOOGL,168.041
4215,2024-05-13,GOOGL,168.529
4216,2024-05-14,GOOGL,169.725
4217,2024-05-15,GOOGL,171.887
4218,2024-05-16,GOOGL,173.55
4219,2024-05-17,GOOGL,175.424
4220,2024-05-20,GOOGL,176.281
4221,2024-05-21,GOOGL,177.208
4222,2024-05-22,GOOGL,175.744
4223,2024-05-23,GOOGL,172.923
4224,2024-05-24,GOOGL,174.357
4225,2024-05-28,GOOGL,175.764
4226,2024-05-29,GOOGL,175.264
4227,2024-05-30,GOOGL,171.488
4228,2024-05-31,GOOGL,171.877
4229,2024-06-03,GOOGL,172.544
4230,2024-06-04,GOOGL,173.163
4231,2024-06-05,GOOGL,174.777
4232,2024-06-06,GOOGL,176.091
4233,2024-06-07,GOOGL,173.83
4234,2024-06-10,GOOGL,174.578
4235,2024-06-11,GOOGL,176.184
4236,2024-06-12,GOOGL,177.351
4237,2024-06-13,GOOGL,174.728
4238,2024-06-14,GOOGL,176.354
4239,2024-06-17,GOOGL,176.802
4240,2024-06-18,GOOGL,174.658
4241,2024-06-20,GOOGL,175.864
4242,2024-06-21,GOOGL,179.187
4243,2024-06-24,GOOGL,178.777
4244,2024-06-25,GOOGL,183.576
4245,2024-06-26,GOOGL,183.426
4246,2024-06-27,GOOGL,184.952
4247,2024-06-28,GOOGL,181.701
4248,2024-07-01,GOOGL,182.539
4249,2024-07-02,GOOGL,184.783
4250,2024-07-03,GOOGL,185.362
4251,2024-07-05,GOOGL,190.129
4252,2024-07-08,GOOGL,188.563
4253,2024-07-09,GOOGL,188.514
4254,2024-07-10,GOOGL,190.708
4255,2024-07-11,GOOGL,185.112
4256,2024-07-12,GOOGL,184.613
4257,2024-07-15,GOOGL,186.07
4258,2024-07-16,GOOGL,183.466
4259,2024-07-17,GOOGL,180.573
4260,2024-07-18,GOOGL,177.252
4261,2024-07-19,GOOGL,177.222
4262,2024-07-22,GOOGL,181.221
4263,2024-07-23,GOOGL,181.341
4264,2024-07-24,GOOGL,172.204
4265,2024-07-25,GOOGL,166.867
4266,2024-07-26,GOOGL,166.588
4267,2024-07-29,GOOGL,169.111
4268,2024-07-30,GOOGL,169.869
4269,2024-07-31,GOOGL,171.117
4270,2024-08-01,GOOGL,170.339
4271,2024-08-02,GOOGL,166.248
4272,2024-08-05,GOOGL,158.857
4273,2024-08-06,GOOGL,157.899
4274,2024-08-07,GOOGL,158.547
4275,2024-08-08,GOOGL,161.63
4276,2024-08-09,GOOGL,163.266
4277,2024-08-12,GOOGL,161.889
4278,2024-08-13,GOOGL,163.754
4279,2024-08-14,GOOGL,159.974
4280,2024-08-15,GOOGL,160.902
4281,2024-08-16,GOOGL,162.558
4282,2024-08-19,GOOGL,166.258
4283,2024-08-20,GOOGL,166.767
4284,2024-08-21,GOOGL,165.44
4285,2024-08-22,GOOGL,163.396
4286,2024-08-23,GOOGL,165.212
4287,2024-08-26,GOOGL,165.75
4288,2024-08-27,GOOGL,164.274
4289,2024-08-28,GOOGL,162.448
4290,2024-08-29,GOOGL,161.381
4291,2024-08-30,GOOGL,162.976
4292,2024-09-03,GOOGL,156.971
4293,2024-09-04,GOOGL,156.064
4294,2024-09-05,GOOGL,156.852
4295,2024-09-06,GOOGL,150.547
4296,2024-09-09,GOOGL,148.54
4297,2024-09-10,GOOGL,148.49
4298,2024-09-11,GOOGL,150.987
4299,2024-09-12,GOOGL,154.513
4300,2024-09-13,GOOGL,157.28
4301,2024-09-16,GOOGL,157.879
4302,2024-09-17,GOOGL,159.138
4303,2024-09-18,GOOGL,159.627
4304,2024-09-19,GOOGL,161.954
4305,2024-09-20,GOOGL,163.403
4306,2024-09-23,GOOGL,161.665
4307,2024-09-24,GOOGL,162.104
4308,2024-09-25,GOOGL,161.305
4309,2024-09-26,GOOGL,162.544
4310,2024-09-27,GOOGL,163.762
4311,2024-09-30,GOOGL,165.66
4312,2024-10-01,GOOGL,166.799
4313,2024-10-02,GOOGL,165.67
4314,2024-10-03,GOOGL,165.67
4315,2024-10-04,GOOGL,166.869
4316,2024-10-07,GOOGL,162.793
4317,2024-10-08,GOOGL,164.192
4318,2024-10-09,GOOGL,161.675
4319,2024-10-10,GOOGL,161.894
4320,2024-10-11,GOOGL,163.053
4321,2024-10-14,GOOGL,164.771
4322,2024-10-15,GOOGL,165.271
4323,2024-10-16,GOOGL,164.971
4324,2024-10-17,GOOGL,162.743
4325,2024-10-18,GOOGL,163.233
4326,2024-10-21,GOOGL,163.882
4327,2024-10-22,GOOGL,164.951
4328,2024-10-23,GOOGL,162.594
4329,2024-10-24,GOOGL,162.534
4330,2024-10-25,GOOGL,165.081
4331,2024-10-28,GOOGL,166.529
4332,2024-10-29,GOOGL,169.486
4333,2024-10-30,GOOGL,174.26
4334,2024-10-31,GOOGL,170.914
4335,2024-11-01,GOOGL,171.094
4336,2024-11-04,GOOGL,169.046
4337,2024-11-05,GOOGL,169.546
4338,2024-11-06,GOOGL,176.308
4339,2024-11-07,GOOGL,180.543
4340,2024-11-08,GOOGL,178.146
4341,2024-11-11,GOOGL,180.144
4342,2024-11-12,GOOGL,181.412
4343,2024-11-13,GOOGL,178.675
4344,2024-11-14,GOOGL,175.379
4345,2024-11-15,GOOGL,172.293
4346,2024-11-18,GOOGL,175.099
4347,2024-11-19,GOOGL,177.916
4348,2024-11-20,GOOGL,175.779
4349,2024-11-21,GOOGL,167.438
4350,2024-11-22,GOOGL,164.571
4351,2024-11-25,GOOGL,167.458
4352,2024-11-26,GOOGL,168.926
4353,2024-11-27,GOOGL,169.036
4354,2024-11-29,GOOGL,168.757
4355,2024-12-02,GOOGL,171.294
4356,2024-12-03,GOOGL,171.144
4357,2024-12-04,GOOGL,174.17
4358,2024-12-05,GOOGL,172.442
4359,2024-12-06,GOOGL,174.51
4360,2024-12-09,GOOGL,175.37
4361,2024-12-10,GOOGL,185.17
4362,2024-12-11,GOOGL,195.4
4363,2024-12-12,GOOGL,191.96
4364,2024-12-13,GOOGL,189.82
4365,2024-12-16,GOOGL,196.66
4366,2024-12-17,GOOGL,195.42
4367,2024-12-18,GOOGL,188.4
4368,2024-12-19,GOOGL,188.51
4369,2024-12-20,GOOGL,191.41
4370,2024-12-23,GOOGL,194.63
4371,2024-12-24,GOOGL,196.11
4372,2024-12-26,GOOGL,195.6
4373,2024-12-27,GOOGL,192.76
4374,2024-12-30,GOOGL,191.24
4375,2024-12-31,GOOGL,189.3
4376,2025-01-02,GOOGL,189.43
4377,2025-01-03,GOOGL,191.79
4378,2025-01-06,GOOGL,196.87
4379,2025-01-07,GOOGL,195.49
4380,2025-01-08,GOOGL,193.95
4381,2025-01-10,GOOGL,192.04
4382,2025-01-13,GOOGL,191.01
4383,2025-01-14,GOOGL,189.66
4384,2025-01-15,GOOGL,195.55
4385,2025-01-16,GOOGL,192.91
4386,2025-01-17,GOOGL,196.0
4387,2025-01-21,GOOGL,198.05
4388,2025-01-22,GOOGL,198.37
4389,2025-01-23,GOOGL,197.98
4390,2025-01-24,GOOGL,200.21
4391,2025-01-27,GOOGL,191.81
4392,2025-01-28,GOOGL,195.3
4393,2025-01-29,GOOGL,195.41
4394,2025-01-30,GOOGL,200.87
4395,2025-01-31,GOOGL,204.02
4396,2025-02-03,GOOGL,201.23
4397,2025-02-04,GOOGL,206.38
4398,2025-02-05,GOOGL,191.33
4399,2025-02-06,GOOGL,191.6
4400,2025-02-07,GOOGL,185.34
4401,2025-02-10,GOOGL,186.47
4402,2025-02-11,GOOGL,185.32
4403,2025-02-12,GOOGL,183.61
4404,2025-02-13,GOOGL,186.14
4405,2025-02-14,GOOGL,185.23
4406,2025-02-18,GOOGL,183.77
4407,2025-02-19,GOOGL,185.27
4408,2025-02-20,GOOGL,184.56
4409,2025-02-21,GOOGL,179.66
4410,2025-02-24,GOOGL,179.32
4411,2025-02-25,GOOGL,175.42
4412,2025-02-26,GOOGL,172.73
4413,2025-02-27,GOOGL,168.5
4414,2025-02-28,GOOGL,170.28
4415,2025-03-03,GOOGL,167.01
4416,2025-03-04,GOOGL,170.92
4417,2025-03-05,GOOGL,173.02
4418,2025-03-06,GOOGL,172.35
4419,2025-03-07,GOOGL,173.86
4420,2025-03-10,GOOGL,165.87
4421,2025-03-11,GOOGL,164.04
4422,2025-03-12,GOOGL,167.11
4423,2025-03-13,GOOGL,162.76
4424,2025-03-14,GOOGL,165.49
4425,2025-03-17,GOOGL,164.29
4426,2025-03-18,GOOGL,160.67
4427,2025-03-19,GOOGL,163.89
4428,2025-03-20,GOOGL,162.8
4429,2025-03-21,GOOGL,163.99
4430,2025-03-24,GOOGL,167.68
4431,2025-03-25,GOOGL,170.56
4432,2025-03-26,GOOGL,165.06
4433,2025-03-27,GOOGL,162.24
4434,2025-03-28,GOOGL,154.33
4435,2025-03-31,GOOGL,154.64
4436,2025-04-01,GOOGL,157.07
4437,2025-04-02,GOOGL,157.04
4438,2025-04-03,GOOGL,150.72
4439,2025-04-04,GOOGL,145.6
4440,2025-04-07,GOOGL,146.75
